ATF3.logFC	ATF3.PValue	ATF3.FDR	ATF4.logFC	ATF4.PValue	ATF4.FDR	CEBPG.logFC	CEBPG.PValue	CEBPG.FDR	CHOP.logFC	CHOP.PValue	CHOP.FDR
Tfb1m	-0.036279828067251	0.959342423232151	0.989962224147358	-0.790772859501192	0.369711704288092	0.668541052416837	0.28365380675179	0.552411421615863	0.731497394154068	-0.108583138441819	0.898793204948753	0.972245378685847
Arl9	-2.64348292071601	0.549639970818056	0.818002045342799	-10.6851163698774	0.0906629560914232	0.332085988931541	0.42877743541721	0.869270188601611	0.941254342420704	-6.98995219766382	0.180823770144782	0.502696548443469
Acp2	-0.159963678380709	0.43082482459229	0.740873846850948	-0.219661181025296	0.385608758701432	0.682458059800714	-0.0179461165167293	0.897203273707419	0.955898814977998	-0.0910482026827503	0.707468007008071	0.896555688892512
Vmn2r57	-0.837706636845621	0.770136264252482	0.922609648221763	4.95256391650715	0.291807862887595	0.598813687192833	-1.44713295156299	0.481806836930084	0.672398344201783	0.00465855352346087	0.991628864230684	1
Gm10548	1.67926617720163	0.0964879779307597	0.360722436076955	-0.34828202126654	0.780610470943509	0.925736068650152	2.21835203355461	0.00385091589180314	0.0225825314642777	1.90168776797742	0.126180431166061	0.420273738398839
Zfp3	-0.482054747665131	0.347066805227777	0.680991666023522	-0.437970181389845	0.482643891198615	0.756065457997097	-0.525546172203924	0.14811540429041	0.319069465024693	-0.642724691182969	0.282631675637223	0.617918862463609
Ocln	-1.57275310780769	0.495913491881828	0.784034829066129	-0.373873368867891	0.900869882526637	0.978790598684504	-2.07996879758716	0.171136596820573	0.351381538992924	-2.14395418209203	0.43287053729693	0.739838699428037
4833420G17Rik	-0.273261705224355	0.323031370380195	0.658697404424199	-1.07570625698174	0.00474017680334353	0.0655271005150965	-0.148071336284937	0.439307091155582	0.635548732128391	-0.587756591089428	0.0798903365631485	0.330520914524063
Stk39	-0.460896567612169	0.0904916611291799	0.348236243222269	-0.924841620668849	0.0140298818347257	0.11916379070751	-0.061723994148383	0.738247462198374	0.862120576629938	-0.414277435919035	0.201957812053118	0.529083995262031
Nrn1	-0.936004307350735	0.285074339074051	0.621782040582433	0.17451091909778	0.858312498008082	0.960124775512199	-0.378054807750709	0.536870268529768	0.717617571473387	-0.122291674689589	0.90315293095987	0.973496594481384
Rps14	0.230749416090724	0.372538860784386	0.700738589749534	-0.191750420177033	0.556964540923223	0.805474799953667	0.6853443255245	0.000961518005226489	0.00766882364243142	-0.357539900336235	0.248502065101544	0.582873419552387
Cd22	0.745863133707615	0.461196096880812	0.76124066183995	0.128055573007866	0.915223356537643	0.984079896234985	0.937708850427929	0.212581373146898	0.404443867469064	0.823047026639454	0.492736009571241	0.782265877232219
Foxred2	-0.169075497677954	0.652814775751798	0.87094705614184	1.2116057511375	0.0149796098409717	0.123208912111889	0.0761927822741576	0.77155356944365	0.881517845621722	0.057970616800022	0.897992190944753	0.972185277945887
Pms1	-0.151902776694969	0.768223490639854	0.921542888239997	-1.05073051050721	0.125576344498491	0.393550357663754	-0.0725692802306687	0.841319086710547	0.924866379023712	0.0839287236127476	0.89206545525198	0.970191393805817
Cox20	0.307506296599712	0.220190661350768	0.546799347821396	-0.630592738321079	0.0563922218825542	0.260061217419546	0.0336764652587536	0.844400228577668	0.926721257215719	0.27645593105212	0.348245605762599	0.676473913272798
Herc1	0.444077242126709	0.325475946970708	0.660695172791427	0.61265791835358	0.298828380227885	0.605159320452017	0.515531285891136	0.113650242559154	0.265966764439789	0.492842019041486	0.354740846481171	0.681504154008316
Asb2	0.346559909233023	0.391440486163294	0.714444691364321	-0.589245572919589	0.274971419299378	0.581896468446099	0.917007125481998	0.00424177105467269	0.0242589582056532	-0.0807080580176774	0.868856075451539	0.963142674071134
Nell1	0.567206299141395	0.543338369059311	0.81436463414096	-1.94440790662477	0.144490007618293	0.42489648417592	0.210364625161286	0.749137366922538	0.867962917804951	1.08505609962311	0.323188092137723	0.655253585797685
Slx4	-0.284970356874705	0.648077563902312	0.868521616601706	-0.451358482151686	0.572167837631145	0.814999585463772	-0.61099881676309	0.152848801341858	0.325940204881628	-0.156756841010337	0.831773759789638	0.949446658454992
Sptlc1	-0.467617434962866	0.313706863776605	0.650228772191508	-0.850653723055349	0.153983606019429	0.440088673792809	-0.286362418816941	0.350658998165435	0.555570172206887	-0.478060217435332	0.386920722251205	0.706382455062377
Il6st	-0.777080195481217	0.0131652260770729	0.111008563075911	-0.798621688458578	0.0363759245274201	0.202529817467709	-0.608266259285873	0.00662848516041323	0.0338644823501175	-0.873021309134121	0.0225787099613393	0.159190608160005
Ccdc176	-0.904172691992742	0.193686173189915	0.51421107926526	-1.85966143826075	0.0265240577454744	0.170416491341676	-1.41587763401283	0.00849812666841531	0.040852668249254	-1.06185624594091	0.201893023664257	0.529083995262031
Pusl1	0.504555334195193	0.1612364785672	0.471226078191613	0.19684983841921	0.651684364306542	0.858999663118929	0.62561427965976	0.0161171782648604	0.0661369863451881	0.390913670968127	0.353224085646328	0.680599039102863
Kansl2	-0.885710837228075	0.00271276892917118	0.0380544287849279	-1.2328675259897	0.0014285817218881	0.0330488313206559	-0.504731396109296	0.0106196919649224	0.0484775046983911	-1.0901456174023	0.00209101191056961	0.0347148579327576
Zfp606	-0.224330380748143	0.448086668520308	0.752157371687133	-0.712273754922687	0.0634015503237182	0.27671427017243	-0.531017112364341	0.0161404697317203	0.06618197888294	-0.145806534419389	0.682459663374826	0.885571425383937
Acss1	-1.2648087990793	0.0228546514595009	0.159256128752024	-1.52034508751599	0.0380580973115826	0.20750570625523	0.474581203301443	0.181797655614855	0.364961248064572	-2.03698337657453	0.00438324966560423	0.0564409407242713
Mboat2	-0.287129131470347	0.480460206514945	0.774168202418792	-0.0473839209880216	0.928511951951945	0.989368901461406	-1.30714339651783	0.000175753103406983	0.00202792042392672	-0.735514439197924	0.149422166864331	0.455553246442573
Cyb5a	0.418784536346944	0.0863479074025295	0.339827207499023	-0.0786183731370015	0.791714980643026	0.930585172155964	0.668421582803166	0.000544551120823009	0.00487869041994836	0.134070934627177	0.632384951506066	0.862962466742776
Mrs2	0.178573045028648	0.691938475835076	0.890301869252595	-0.596809553358674	0.338086175806176	0.642506513256902	0.127110283373121	0.683903385636954	0.82637380360676	0.332464723402701	0.538867533238996	0.810020491633374
Ankrd11	0.00153380762877249	0.992947533389868	1	0.193782912963723	0.378186115532809	0.677029164113383	0.186975919627907	0.133772267644347	0.297891102580849	0.12038262734879	0.559950101891253	0.823172862993503
Ackr1	1.22000046951834	0.00229622707027079	0.0335758750196055	1.19767107977283	0.0115006221545107	0.10703030612214	0.393602542413784	0.110459967316031	0.260856986756544	1.53402766684546	0.00130757636572591	0.0255537781187577
Rpl12	-0.0177571626849629	0.959135611108801	0.989962224147358	0.482504155721669	0.291011082141636	0.598183616374802	0.802566314739608	0.00332064740189875	0.0201859475906394	-0.460935190280116	0.285550334477839	0.621314508152571
1700123O20Rik	-0.380316403020816	0.233750788158192	0.562875527989169	0.158674254693737	0.681137421211392	0.875232416562913	-0.0355919771993534	0.873136010128087	0.943423845140294	-0.45210529026607	0.236484420187066	0.570189389256598
Pkd1l3	-0.0774475592572989	0.791991472403644	0.9302682171653	-0.155617706433692	0.659900868432316	0.864035593429755	-0.23365050958172	0.254852748387552	0.452730313466355	-0.0266784348228019	0.938095486777062	0.983199396801851
Map10	-1.90358066345691	0.0112054239344282	0.099487408763615	-3.01145164433247	0.00163302488614649	0.0355276406528052	-1.89019348692242	0.000884521944798489	0.00715483692339364	-1.35247991694008	0.104399119126062	0.380531193388454
Adamts20	-0.0397316952074184	0.963822158415642	0.990917354481687	-2.98903250836046	0.261223663409441	0.567587963896701	-0.420360623746006	0.689580879933215	0.830131870691835	0.472843039602133	0.809951513516403	0.941469377066357
2810002D19Rik	-0.176062905723264	0.783326453001135	0.926942077096687	-1.41969153395196	0.12268695807005	0.389808060757684	-0.103966220172407	0.808650829720535	0.904656596519477	0.295964701874389	0.693964084671794	0.890651102121222
Ccm2	-0.0640297994438797	0.792635886365875	0.930592080800307	0.112449533810328	0.705581513751149	0.888121579858531	0.365627908105678	0.0422621270325193	0.133014847974806	-0.22898092270471	0.434012999713139	0.74068086777392
Rnf114	-0.18767499516906	0.374949060401011	0.702413336202595	0.227801895747272	0.384002244474806	0.68132469119255	0.313026069957804	0.0438895477523464	0.136485588187279	-0.367559540787182	0.151326808430872	0.458646160297305
Mks1	0.133224226724341	0.712197797367365	0.896946519008112	-1.048793698998	0.0305244471856973	0.183339672242861	-0.326033790473338	0.195781383789203	0.38322592293903	0.251391973194526	0.547522043226299	0.815143468957216
Folr1	0.540085173599518	0.63776269712687	0.862591324912559	2.91731896282664	0.0393594464926842	0.211783050668628	-1.9396821876638	0.0213412542397923	0.0814775545541202	0.651815065627906	0.636581887224536	0.864787367268282
9430015G10Rik	0.184480489663798	0.727573291480505	0.904639226664483	-0.504884618396018	0.430350817203858	0.717461145967239	-0.346384782328487	0.331118914799407	0.536327999228075	0.542030545714938	0.384609717664244	0.70551664579045
BC037704	0.0686020352848691	0.959307852604606	0.989962224147358	-0.341421127516993	0.860129696260868	0.960639612827817	-3.08931717119039	0.00480503299508663	0.0266772935766173	0.648306987349966	0.696962266653204	0.892650189817094
Gpam	-0.25246686305039	0.685736008068239	0.887062995534222	-0.00850459431446716	0.990680814512855	1	-1.10589148908418	0.0195163028443974	0.0763681415650331	-0.483895822163336	0.524774068484555	0.800860024193296
Pdcl3	-0.229225740996012	0.282049889997649	0.618871734059483	0.139400306063093	0.587379909108769	0.825002567372392	-0.0230050837998415	0.873784910702207	0.943826793822736	-0.112949107148519	0.650328127099175	0.870161366133048
Zfp219	-0.495194035234937	0.0392336645987497	0.220110126193773	0.00237824456256323	0.993360249166309	1	-0.956770500659766	7.92171225292425e-06	0.000180615039366673	-0.544475962104036	0.0582488898161672	0.277684977936007
Xrn2	-0.51602459665847	0.097898885423489	0.363770304376719	-0.621906085820974	0.129202067353036	0.399377323162855	0.0532757638098298	0.803672246972823	0.901759089211441	-0.812099812536357	0.0375895350711108	0.217178519539418
Lrrfip2	-0.255136729937853	0.38074458315122	0.706100153807908	0.203038313572958	0.578460943355678	0.81801921376482	-0.225731360973008	0.262403106412856	0.461160649502552	-0.0849931919316578	0.803530766656975	0.938806785312536
Rrp9	0.100764257124609	0.699886634218639	0.893268105013173	-0.803739361456137	0.0285110608879711	0.176325186685102	0.0730586639933704	0.688847598547844	0.829703031286056	0.0852569431186824	0.782909744816129	0.928995672497107
Cyb5d1	-0.373867071658996	0.560733651002594	0.824284733473908	-0.0485470260644524	0.950121178668216	0.994762668254102	-0.469183174350698	0.316065833570532	0.521037863111549	-0.0896571601598938	0.904733448322305	0.973688839216528
Polr3d	-0.52704625077519	0.212149196873046	0.53633223928579	-0.0622789510591066	0.902888596108011	0.979199690401766	-0.113368566438978	0.694605239116651	0.833818854959265	-0.485977908929407	0.347831818971236	0.676202404022759
Shisa9	-0.360777976693438	0.436953372651826	0.7447843218906	0.282336235663323	0.625732498044849	0.84530478677643	-0.896872129405086	0.00996104544178418	0.0460860056965664	-0.785101755981662	0.175904466838548	0.496416174417304
Zfyve9	0.525370288831314	0.393631451699307	0.716527537450818	1.01162895293311	0.223403500923206	0.527256734282932	0.865534306493453	0.0493811050297901	0.148900880975033	1.31016868859469	0.0771676822344041	0.324411098714601
Slc25a43	1.3129669768883	0.497810422304948	0.785436263278706	1.74344803676946	0.474001627291376	0.749669610310999	-0.682231279506787	0.654319229885334	0.808151594874627	1.71204717580827	0.473997052771015	0.768154802396958
Aaed1	-0.031738532849013	0.938813876612472	0.983726837079629	0.312200809471874	0.547533848256348	0.800240839536077	0.344262694149882	0.236783773695591	0.432107080382329	0.00400922597859718	0.993429803853419	1
Crym	-0.460592333168683	0.303259013691458	0.640925612918544	1.26687201258991	0.0281219174298793	0.175235512543348	-0.372749040238006	0.213124701428725	0.404936932714577	-1.43788504746789	0.0147995431128728	0.123510096256772
Med31	0.0829566074351346	0.777481241286292	0.925131129093724	-0.735787060798405	0.0585189565561159	0.264828344181628	-0.303085640346846	0.149803398300617	0.321624275153858	-0.0803363253943047	0.817091947954994	0.944014053138754
Tspan15	-0.103680722773255	0.798514607210427	0.932691242028572	0.81253354867134	0.11880071628347	0.384228873967735	-0.589470257662375	0.0518243178408644	0.154276330563945	-0.53556835276005	0.292317936247338	0.626788302172975
Pbx3	-0.62614659502464	0.065247464149905	0.292369674590105	-0.761062512729474	0.076954953602789	0.30680012577364	-0.45839839548984	0.0550316787361145	0.161259358404279	-0.275845536378713	0.479617672744406	0.771561540898642
Arf4	-0.146372344675845	0.437285699711259	0.7447843218906	0.234811968799516	0.310986380512136	0.616602866967992	0.0583010997716448	0.649590982522425	0.804990147213466	-0.314480647615478	0.17258076128937	0.49160936499221
Tst	-0.805296120688887	0.501604204725629	0.787644803336148	-0.648765256900831	0.69769545485447	0.884902733635396	-1.23714633915779	0.145565113691411	0.315123869366139	-0.566217310835704	0.688770905781293	0.888001536735525
Ppie	-0.327194812091244	0.168171229073148	0.481938665518824	-0.437150336454835	0.154238890025245	0.440388214966051	-0.108426209236367	0.50049870787065	0.688704265276263	-0.382857139230519	0.175895502430219	0.496416174417304
1700028K03Rik	-0.931374091121803	0.0417346565930872	0.229105177445198	-1.62071936910415	0.00737643621547488	0.0838627915729826	-1.06418410368287	0.0021214358808865	0.0142596515578456	-0.639720569279624	0.214526295369542	0.544434498489043
Ctu1	-0.940545974140548	0.124423301447021	0.413053475974386	-2.09221326618103	0.0145705309248909	0.121480291962766	-0.567314568554497	0.198719854176955	0.386852175139563	-1.25847836771901	0.0971874214984478	0.365655645241685
Atn1	0.453374378953811	0.277726085132208	0.613758618843195	0.667383666042509	0.189170187658027	0.486145207236588	0.40731666106268	0.164288319662979	0.342290043636402	0.578977102935815	0.239392544870204	0.572028837805216
Map3k8	0.429624662421113	0.543862493715271	0.814650371630267	-0.588796187887179	0.559268591415807	0.807182048717953	1.22637137241312	0.0162214059143687	0.0664092823041041	-0.329697164696203	0.699346952320699	0.893244140876318
Rprd2	-0.169455284704637	0.715479678801133	0.899453777614416	0.470646250137244	0.409115642202454	0.701692826646135	-0.149177948938597	0.643492062951729	0.80027012919815	0.0747207680578562	0.890699480100049	0.969964845675071
Zfp354a	-0.149236802863705	0.810283275587997	0.937301863047914	-0.600846202301205	0.407153123186665	0.69987117073703	0.0264462552920514	0.952244479667639	0.983533498569499	0.195700663691804	0.787370443864567	0.931403916961491
9930021J03Rik	-0.183280991297738	0.561410605401692	0.824635170898272	0.317426411433189	0.418018011702828	0.70829449069742	-0.256400573921764	0.263131201330284	0.462060335053179	0.0194908681811689	0.959132151679047	0.990408200103363
Cnnm4	-1.28614812892629	0.000683371995375179	0.0145888403507061	-1.65550638720136	0.000787387145582095	0.0234979409938112	-2.17034399159416	9.89870435392998e-09	1.04486323735928e-06	-1.49678001375301	0.000949074020828123	0.0204838577491254
